"id","title","speech_title","speaker_name"
"2gOvQIMWbCY","What Makes You “You”? An Actor + a Neuroscientist Answer | Yara Shahidi + Anil Seth | Intersections","What Makes You “You”? An Actor + a Neuroscientist Answer","Yara Shahidi + Anil Seth"
"g5j9XKkDo-w","Meet Our Planet's Hidden Defenders | Anjan Sundaram | TED","Meet Our Planet's Hidden Defenders","Anjan Sundaram"
"LUaaGfCCfPE","How to Empower Farmers — and Nourish the Planet | Agnes Kalibata | TED","How to Empower Farmers — and Nourish the Planet","Agnes Kalibata"
"DdlTvyQl5ws","Yes, You Can Be an Entrepreneur Too | Saamra Mekuria-Grillo | TED","Yes, You Can Be an Entrepreneur Too","Saamra Mekuria-Grillo"
"QpzykxnCtvM","How to End Malaria Once and for All | Abdoulaye Diabaté | TED","How to End Malaria Once and for All","Abdoulaye Diabaté"
"qDFNgc8jsrc","How Entrepreneurs Can Unlock Their Full Potential | Jay Bailey | TED","How Entrepreneurs Can Unlock Their Full Potential","Jay Bailey"
"XTlDS7ju_28","Are Your Coping Mechanisms Healthy? | Andrew Miki | TED","Are Your Coping Mechanisms Healthy?","Andrew Miki"
"g3CvsPAF3_0","How to Set the Right Goals and Stay Motivated | Ayelet Fishbach | TED","How to Set the Right Goals and Stay Motivated","Ayelet Fishbach"
"Vl6VhCAeEfQ","The Tipping Points of Climate Change — and Where We Stand | Johan Rockström | TED","The Tipping Points of Climate Change — and Where We Stand","Johan Rockström"
"XgpdInYDs-U","The Astonishing Future of Immersive Live Entertainment | Willie Williams | TED","The Astonishing Future of Immersive Live Entertainment","Willie Williams"
"DAEuBdObOok","The Breakthrough Power of Young Leaders | Mohan Sivaloganathan | TED","The Breakthrough Power of Young Leaders","Mohan Sivaloganathan"
"69hJ9zN4t3g","The Innovators Building Africa’s Thriving Tech Scene | Peace Itimi | TED","The Innovators Building Africa’s Thriving Tech Scene","Peace Itimi"
"WQGMS4gXEaM","An Anthem for Peace and Justice From Israeli and Palestinian Youth | Jerusalem Youth Chorus | TED","An Anthem for Peace and Justice From Israeli and Palestinian Youth","Jerusalem Youth Chorus"
"5uTDzBwwyho","How to Break Through Fear and Become a Leader | Valerie Montgomery Rice | TED","How to Break Through Fear and Become a Leader","Valerie Montgomery Rice"
"K6rSVoAakQ8","The Unsung Heroes Putting Climate Solutions Into Practice | Aline Sousa | TED","The Unsung Heroes Putting Climate Solutions Into Practice","Aline Sousa"
"Dfe7gLe3pW0","The Olympic Spirit — and How You Can Tap Into It | Allyson Felix | TED","The Olympic Spirit — and How You Can Tap Into It","Allyson Felix"
"EzSdf3VK9qc","How to Disagree with Respect — Not Hate | Spencer J. Cox | TED","How to Disagree with Respect — Not Hate","Spencer J. Cox"
"X0DJah-4kAM","Why Isn’t the Climate Movement Voting? | Nathaniel Stinnett | TED","Why Isn’t the Climate Movement Voting?","Nathaniel Stinnett"
"s9rCzZEZKnM","The Secret to Finding Your Ideal Workplace | Marion Campan | TED","The Secret to Finding Your Ideal Workplace","Marion Campan"
"P9h6ci3eCUU","A Firework Ladder to the Sky — and the Magic of Explosive Art | Cai Guo-Qiang | TED","A Firework Ladder to the Sky — and the Magic of Explosive Art","Cai Guo-Qiang"
"l5azMXvBfaw","The Secret Force for Limitless Energy? Lasers | Tammy Ma | TED","The Secret Force for Limitless Energy? Lasers","Tammy Ma"
"VDZO45zPW9I","War Journalism Should Be Rooted in Empathy — Not Violence | Bel Trew | TED","War Journalism Should Be Rooted in Empathy — Not Violence","Bel Trew"
"2y6GQcN9jVs","The Problem With Food and Climate — and How To Fix It | Jonathan Foley | TED","The Problem With Food and Climate — and How To Fix It","Jonathan Foley"
"ZMs-gVbhNIY","How Buildings Can Improve Life — Inside and Out | Doris Sung | TED","How Buildings Can Improve Life — Inside and Out","Doris Sung"
"q19SN1uQoHY","“Cant de la Sibil·la” / ""Quien Más Me Ama"" | Maria Arnal | TED","“Cant de la Sibil·la” / ""Quien Más Me Ama""","Maria Arnal"
"Fjbz-Rzmzxw","The Satellite Helping Slow Climate Change — Right Now | Millie Chu Baird | TED","The Satellite Helping Slow Climate Change — Right Now","Millie Chu Baird"
"B3A8HfJ2_gY","The Missing Piece of the Clean Energy Transition | Sheila Ngozi Oparaocha | TED","The Missing Piece of the Clean Energy Transition","Sheila Ngozi Oparaocha"
"dIYmzf21d1g","How to Claim Your Leadership Power | Michael Timms | TED","How to Claim Your Leadership Power","Michael Timms"
"zZNhuRIGQZs","What’s Possible When the Arts Belong to Everybody | Lear deBessonet with Brian Stokes Mitchell | TED","What’s Possible When the Arts Belong to Everybody","Lear deBessonet with Brian Stokes Mitchell"
"LSEuKa2cdzM","Bravery, Brilliance and RuPaul Charles | On the Spot | TED","Bravery, Brilliance and RuPaul Charles","On the Spot"
"UtDllX_MTbw","Quantum Computers Aren’t What You Think — They’re Cooler | Hartmut Neven | TED","Quantum Computers Aren’t What You Think — They’re Cooler","Hartmut Neven"
"VgM2SkfF2Fg","What to Do When You Offend Someone | Lambers Fisher | TED","What to Do When You Offend Someone","Lambers Fisher"
"Yd95LBhuSOk","My Search for Proof Aliens Exist | Avi Loeb | TED","My Search for Proof Aliens Exist","Avi Loeb"
"lKp7_MtPXZM","Can America Come Together after the Trump Assassination Attempt? | Ian Bremmer | TED","Can America Come Together after the Trump Assassination Attempt?","Ian Bremmer"
"6bl5XZ8kOzI","AI That Connects the Digital and Physical Worlds | Anima Anandkumar | TED","AI That Connects the Digital and Physical Worlds","Anima Anandkumar"
"hTbWPmYQzy8","""Blank Canvas"" / ""One World"" | Sarah Elizabeth Charles | TED","""Blank Canvas"" / ""One World""","Sarah Elizabeth Charles"
"mXDi_C0yb6A","The Fight Over Minerals for Green Energy — and a Better Way Forward | Saleem Ali | TED","The Fight Over Minerals for Green Energy — and a Better Way Forward","Saleem Ali"
"543mYKKh1EE","3 Ideas for Communicating Across the Political Divide | Isaac Saul | TED","3 Ideas for Communicating Across the Political Divide","Isaac Saul"
"MJd6Y50hfAM","The Alchemy of Pop | Kesha | TED","The Alchemy of Pop","Kesha"
"fmc0Pk8A0T0","How Farmworkers Are Fighting Extreme Heat | Jon Esformes and Gerardo Reyes Chávez | TED","How Farmworkers Are Fighting Extreme Heat","Jon Esformes and Gerardo Reyes Chávez"
"z7wk53Pt_0E","Lessons from My Father’s Final Days | Laurel Braitman | TED","Lessons from My Father’s Final Days","Laurel Braitman"
"BH8dSEFxzjo","Could Psychedelics Help Patients in Therapy? | Benjamin Lewis | TED","Could Psychedelics Help Patients in Therapy?","Benjamin Lewis"
"tWZmunAvlMM","Lessons From People Already Adapting to the Climate Crisis | Dorcas Naishorua | TED","Lessons From People Already Adapting to the Climate Crisis","Dorcas Naishorua"
"XTHUcQuybEk","Magic and Wonder in the Age of AI | David Kwong | TED","Magic and Wonder in the Age of AI","David Kwong"
"TsQZOTSteK8","Democracy Requires Disagreement. Here’s How To Do It Better | Bret Stephens and Yordanos Eyoel | TED","Democracy Requires Disagreement. Here’s How To Do It Better","Bret Stephens and Yordanos Eyoel"
"UI6IKlHh-pQ","Next Up for AI? Dancing Robots | Catie Cuan | TED","Next Up for AI? Dancing Robots","Catie Cuan"
"icr5ParmRwU","The Hidden Danger of Lead in Soil | Yvette Cabrera | TED","The Hidden Danger of Lead in Soil","Yvette Cabrera"
"0xfJy96HJqo","A Street Librarian's Quest to Bring Books to Everyone | Storybook Maze | TED","A Street Librarian's Quest to Bring Books to Everyone","Storybook Maze"
"uEztHu4NHrs","The Last 6 Decades of AI — and What Comes Next | Ray Kurzweil | TED","The Last 6 Decades of AI — and What Comes Next","Ray Kurzweil"
"iKBPrJ-AKRs","How You Could See Inside Your Body — With a Micro-Robot | Alex Luebke and Vivek Kumbhari | TED","How You Could See Inside Your Body — With a Micro-Robot","Alex Luebke and Vivek Kumbhari"
"SNHUu7YkNjA","A Scientific Breakthrough That Could Transform How We Produce Food | David Friedberg | TED","A Scientific Breakthrough That Could Transform How We Produce Food","David Friedberg"
"Od4ZZ8vIFOY","""Ye Pariye Naz"" / ""Simorgh"" / ""Darya"" | Niaz Nawab | TED","""Ye Pariye Naz"" / ""Simorgh"" / ""Darya""","Niaz Nawab"
"_QrZvwNE510","Is Cultivated Meat the Future of Food? | Uma Valeti | TED","Is Cultivated Meat the Future of Food?","Uma Valeti"
"2ShZKR5Uo2I","To Love Is to Be Brave | Kelly Corrigan | TED","To Love Is to Be Brave","Kelly Corrigan"
"5m9AYbFqpQo","A Master Chef’s Take on Food, Culture and Community | Marcus Samuelsson | TED","A Master Chef’s Take on Food, Culture and Community","Marcus Samuelsson"
"T-vVO3nRFzI","How To Spot Authoritarianism — and Choose Democracy | Ian Bassin | TED","How To Spot Authoritarianism — and Choose Democracy","Ian Bassin"
"bM1LXa68oxc","Leadership Lessons From the Prime Minister of Canada | Justin Trudeau | TED","Leadership Lessons From the Prime Minister of Canada","Justin Trudeau"
"mz_4QLvz2HM","What DEI Gets Wrong — and How to Do It Right | Paolo Gaudiano | TED","What DEI Gets Wrong — and How to Do It Right","Paolo Gaudiano"
"4FT5RYuifwE","Why You Should Talk About Your Anxiety at Work | Adam Whybrew | TED","Why You Should Talk About Your Anxiety at Work","Adam Whybrew"
"orD3vsEyGdA","Why AI Needs a “Nutrition Label” | Kasia Chmielinski | TED","Why AI Needs a “Nutrition Label”","Kasia Chmielinski"
"CV1yPkkUFOw","Entertainment Is Getting an AI Upgrade | Kylan Gibbs | TED","Entertainment Is Getting an AI Upgrade","Kylan Gibbs"
"nBN9zG1JNPg","Even Healthy Couples Fight — the Difference Is How | Julie and John Gottman | TED","Even Healthy Couples Fight — the Difference Is How","Julie and John Gottman"
"9m2wP2cArrY","Why Broken Hearts Hurt — and What Heals Them | Yoram Yovell | TED","Why Broken Hearts Hurt — and What Heals Them","Yoram Yovell"
"qC1QlUr5mCE","An Optimist’s Take on Reskilling in the Age of AI | Sagar Goel | TED","An Optimist’s Take on Reskilling in the Age of AI","Sagar Goel"
"Pj9QnO9rZkE","12 Predictions for the Future of Technology | Vinod Khosla | TED","12 Predictions for the Future of Technology","Vinod Khosla"
"nCmlX23tmHg","How to Use Venture Capital for Good | Freada Kapor Klein | TED","How to Use Venture Capital for Good","Freada Kapor Klein"
"SFpCQRZOxVE","A Snack’s Journey from the Farm to Your Mouth | Aruna Rangachar Pohl | TED","A Snack’s Journey from the Farm to Your Mouth","Aruna Rangachar Pohl"
"PxE0TWcT-kA","Your Right to Repair AI Systems | Rumman Chowdhury | TED","Your Right to Repair AI Systems","Rumman Chowdhury"
"OAzp-7yY0FQ","The Difference Between False Empathy and True Support | Chezare A. Warren | TED","The Difference Between False Empathy and True Support","Chezare A. Warren"
"0Mi0miIN6tA","How to Imagine a Better Future for Democracy | adrienne maree brown and Baratunde Thurston | TED","How to Imagine a Better Future for Democracy","adrienne maree brown and Baratunde Thurston"
"04PmEJaYKd0","My Quest to Cure Prion Disease — Before It’s Too Late | Sonia Vallabh | TED","My Quest to Cure Prion Disease — Before It’s Too Late","Sonia Vallabh"
"QTau-xHsz80","Why the World Needs More Builders — and Less “Us vs. Them” | Daniel Lubetzky | TED","Why the World Needs More Builders — and Less “Us vs. Them”","Daniel Lubetzky"
"AW3klebbNYY","Courage, the Most Important Virtue | Bari Weiss | TED","Courage, the Most Important Virtue","Bari Weiss"
"HrCbXNRP7eg","The Problem With Being “Too Nice” at Work | Tessa West | TED","The Problem With Being “Too Nice” at Work","Tessa West"
"b0Z9IpTVfUg","Are We Celebrating the Wrong Leaders? | Martin Gutmann | TED","Are We Celebrating the Wrong Leaders?","Martin Gutmann"
"58rMMTJUp_U","The Science of Lifespan — and the Impact of Your Five Senses | Christi Gendron | TED","The Science of Lifespan — and the Impact of Your Five Senses","Christi Gendron"
"nv9WwHpOKEg","With AI, Anyone Can Be a Coder Now | Thomas Dohmke | TED","With AI, Anyone Can Be a Coder Now","Thomas Dohmke"
"DWZh9l8xUtY","The Good News You Might Have Missed | Angus Hervey | TED","The Good News You Might Have Missed","Angus Hervey"
"zUKB7PcAB0I","How to Fight for Democracy in the Shadow of Autocracy | Fatma Karume | TED","How to Fight for Democracy in the Shadow of Autocracy","Fatma Karume"
"kSnvSXDN3Dk","The Luminous Mystery of Fireflies | Wan Faridah Akmal Jusoh | TED","The Luminous Mystery of Fireflies","Wan Faridah Akmal Jusoh"
"v4Y0FzwVMR8","How Fantasy Worlds Can Spark Real Change | Annalee Newitz | TED","How Fantasy Worlds Can Spark Real Change","Annalee Newitz"
"D1m1SQIdMkk","1 Simple Question That Could Improve Women’s Health | Meryam Sugulle | TED","1 Simple Question That Could Improve Women’s Health","Meryam Sugulle"
"y8NtMZ7VGmU","With Spatial Intelligence, AI Will Understand the Real World | Fei-Fei Li | TED","With Spatial Intelligence, AI Will Understand the Real World","Fei-Fei Li"
"SjCrlJyFBiI","The US Has a Teacher Shortage — Here’s How To Fix It | Randy Seriguchi Jr. | TED","The US Has a Teacher Shortage — Here’s How To Fix It","Randy Seriguchi Jr."
"bkCpQk_K_jg","An Activist Investor on Challenging the Status Quo | Bill Ackman | TED","An Activist Investor on Challenging the Status Quo","Bill Ackman"
"pOdIn86ZM1E","How Aerosols Brighten Clouds — and Cool the Planet | Sarah J. Doherty | TED","How Aerosols Brighten Clouds — and Cool the Planet","Sarah J. Doherty"
"wtCogf-htV0","The Workers Rebuilding Communities After Natural Disasters | Saket Soni | TED","The Workers Rebuilding Communities After Natural Disasters","Saket Soni"
"a_yYWpiC3t0","How Far Away Is a Ceasefire? An Update on Gaza and the Rafah Invasion | Ian Bremmer","How Far Away Is a Ceasefire? An Update on Gaza and the Rafah Invasion","Ian Bremmer"
"L61Kbo3y218","Welcome to the World of Audio Computers | Jason Rugolo | TED","Welcome to the World of Audio Computers","Jason Rugolo"
"1Ws3w_ZOmhI","Why US Politics Is Broken — and How To Fix It | Andrew Yang | TED","Why US Politics Is Broken — and How To Fix It","Andrew Yang"
"SCWFVd_FiAU","A Climate Solution? The Wisdom Passed Down Through Generations | Louise Mabulo | TED","A Climate Solution? The Wisdom Passed Down Through Generations","Louise Mabulo"
"p_9eJ3uSP00","Is Your Partner “The One?” Wrong Question | George Blair-West | TED","Is Your Partner “The One?” Wrong Question","George Blair-West"
"qEJ4hkpQW8E","How the US Is Destroying Young People’s Future | Scott Galloway | TED","How the US Is Destroying Young People’s Future","Scott Galloway"
"LUn8IjZKBPg","How to Govern AI — Even If It’s Hard to Predict | Helen Toner | TED","How to Govern AI — Even If It’s Hard to Predict","Helen Toner"
"T4Rvj_bBxiA","My Epic Journey Becoming the Fastest Person to Paddle around Australia | Bonnie Hancock | TED","My Epic Journey Becoming the Fastest Person to Paddle around Australia","Bonnie Hancock"
"9_O7qXqrMfE","An Updated Action Plan for Solving the Climate Crisis | Ryan Panchadsaram and Anjali Grover | TED","An Updated Action Plan for Solving the Climate Crisis","Ryan Panchadsaram and Anjali Grover"
"0_M_syPuFos","How AI Is Unlocking the Secrets of Nature and the Universe | Demis Hassabis | TED","How AI Is Unlocking the Secrets of Nature and the Universe","Demis Hassabis"
"gHvXr6NuqYQ","How to Live With Fire | Oral McGuire | TED","How to Live With Fire","Oral McGuire"
"wpysFja4zyQ","The Secret Ingredient of Business Success | Pete Stavros | TED","The Secret Ingredient of Business Success","Pete Stavros"
"Oo2upU6ny-I","The Art of Persuasive Storytelling | Kelly D. Parker | TED","The Art of Persuasive Storytelling","Kelly D. Parker"
"sgFq4ty8wSI","How to Be an Active Citizen and Spark Change | Gabriel Marmentini | TED","How to Be an Active Citizen and Spark Change","Gabriel Marmentini"
"KKNCiRWd_j0","What Is an AI Anyway? | Mustafa Suleyman | TED","What Is an AI Anyway?","Mustafa Suleyman"
"8efxcrjdffg","Can Cannabis Help You Sleep? Here’s the Science | Jen Walsh | TED","Can Cannabis Help You Sleep? Here’s the Science","Jen Walsh"
"QOCZYRXL0AQ","How AI Will Step Off the Screen and into the Real World | Daniela Rus | TED","How AI Will Step Off the Screen and into the Real World","Daniela Rus"
"54AYOd5S7uo","What You Can Do to Stop Economic Crime | Hanjo Seibert | TED","What You Can Do to Stop Economic Crime","Hanjo Seibert"
"0juLRi90kRg","A Palestinian and an Israeli, Face to Face | Aziz Abu Sarah and Maoz Inon | TED","A Palestinian and an Israeli, Face to Face","Aziz Abu Sarah and Maoz Inon"
"hn5gytOCVgE","Why You Should Disappoint Your Parents | Desiree Akhavan | TED","Why You Should Disappoint Your Parents","Desiree Akhavan"
"b_boPcOY-FA","A Futuristic Vision for Latin America, Rooted in Ancient Design | Catalina Lotero | TED","A Futuristic Vision for Latin America, Rooted in Ancient Design","Catalina Lotero"
"4o-S4VIg8Ys","Music, Movement and Poetry | Tunde Olaniran | TED","Music, Movement and Poetry","Tunde Olaniran"
"Xj_VDOZjds8","Can AI Catch Criminals at Sea? | Dyhia Belhabib | TED","Can AI Catch Criminals at Sea?","Dyhia Belhabib"
"Gdi7uN-DQYo","A New National Park to Reclaim Indigenous Land | Tracie Revis | TED","A New National Park to Reclaim Indigenous Land","Tracie Revis"
"_uUskajC1Ps","Ideas Change Everything — and What’s Next for TED | Chris Anderson and Monique Ruff-Bell | TED","Ideas Change Everything — and What’s Next for TED","Chris Anderson and Monique Ruff-Bell"
"Im_ghczQEPw","Want to Succeed in Business? Find a Problem to Solve | Anthony Tan and Amane Dannouni | TED","Want to Succeed in Business? Find a Problem to Solve","Anthony Tan and Amane Dannouni"
"9TFi9Zo4FJc","Your Invitation to Help Build a Sustainable Future | Jim Snabe | TED","Your Invitation to Help Build a Sustainable Future","Jim Snabe"
"fa7uN2vo6rc","How to Spot a Cult | Sarah Edmondson | TED","How to Spot a Cult","Sarah Edmondson"
"alYBnyxMuPk","What Happens to Sex in Midlife? A Look at the “Bedroom Gap” | Maria Sophocles | TED","What Happens to Sex in Midlife? A Look at the “Bedroom Gap”","Maria Sophocles"
"x4Yhi7ggins","I'm Terrified of Wanting to Be a Billionaire | Pardis Parker | TED","I'm Terrified of Wanting to Be a Billionaire","Pardis Parker"
"7ZVu5N4gOgY","The Human Cost of Coal Mining in China | Xiaojun ""Tom"" Wang | TED","The Human Cost of Coal Mining in China","Xiaojun ""Tom"" Wang"
"bUmHABnk9FY","A Comedian’s Take on How to Save Democracy | Jordan Klepper | TED","A Comedian’s Take on How to Save Democracy","Jordan Klepper"
"RKEsIkJRuW4","How to Live With Economic Doomsaying | Philipp Carlsson-Szlezak | TED","How to Live With Economic Doomsaying","Philipp Carlsson-Szlezak"
"qxgE0q1_m6U","Let Your Garden Grow Wild | Rebecca McMackin | TED","Let Your Garden Grow Wild","Rebecca McMackin"
"cUdl-Cp-LWw","Why Don’t We Have Better Robots Yet? | Ken Goldberg | TED","Why Don’t We Have Better Robots Yet?","Ken Goldberg"
"JNG3wwLqRok","Invisible AI, a Personal Time Machine and More: A Celebration of Creativity from the TED Conference","A Celebration of Creativity from the TED Conference","Invisible AI, a Personal Time Machine and More"
"dxA6D4dJWn8","3 Steps to Better Connect With Your Fellow Humans | Amber Cabral | TED","3 Steps to Better Connect With Your Fellow Humans","Amber Cabral"
"wXODvu8UfXc","How Business Leaders Can Renew Democracy | Daniella Ballou-Aares | TED","How Business Leaders Can Renew Democracy","Daniella Ballou-Aares"
"LbZC0DjnhGs","How to Choose Clothes for Longevity, Not the Landfill | Diarra Bousso | TED","How to Choose Clothes for Longevity, Not the Landfill","Diarra Bousso"
"DbQjrA9VPjY","AI and the Paradox of Self-Replacing Workers | Madison Mohns | TED","AI and the Paradox of Self-Replacing Workers","Madison Mohns"
"akNqFXCVPwU","Dear Fellow Refugees, Here’s How I Found Resilience | Chantale Zuzi Leader | TED","Dear Fellow Refugees, Here’s How I Found Resilience","Chantale Zuzi Leader"
"spwXNUFHhAg","How a Sanctuary for Self-Expression Can Change Lives | Lindsay Morris and Reed J. Williams | TED","How a Sanctuary for Self-Expression Can Change Lives","Lindsay Morris and Reed J. Williams"
"Y8tqH6MnJUU","The Unsung Heroes Fighting Malnutrition | Shruthi Baskaran-Makanju | TED","The Unsung Heroes Fighting Malnutrition","Shruthi Baskaran-Makanju"
"8qojNkkvzSQ","5 Lessons on Happiness — from Pop Fame to Poisonous Snakes | Mike Posner | TED","5 Lessons on Happiness — from Pop Fame to Poisonous Snakes","Mike Posner"
"Q69o7mr-0S4","The Miracle of Organ Donation — and a Breakthrough for the Future | Abbas Ardehali | TED","The Miracle of Organ Donation — and a Breakthrough for the Future","Abbas Ardehali"
"syxEMoU8KWg","The 5 Tenets of Turning Pain Into Power | Christine Schuler Deschryver | TED","The 5 Tenets of Turning Pain Into Power","Christine Schuler Deschryver"
"ngk7VVyveu8","Meet Mini-Grids — the Clean Energy Solution Bringing Power to Millions | Tombo Banda | TED","Meet Mini-Grids — the Clean Energy Solution Bringing Power to Millions","Tombo Banda"
"FzhI2D_kaCY","A Path to Social Safety for Migrant Workers | Ashif Shaikh | TED","A Path to Social Safety for Migrant Workers","Ashif Shaikh"
"5z_krRwSyt8","3 Mysteries of the Universe — and a New Force That Might Explain Them | Alex Keshavarzi | TED","3 Mysteries of the Universe — and a New Force That Might Explain Them","Alex Keshavarzi"
"P7slA-LkA3s","When You Inform Women, You Transform Lives | Paige Alexander | TED","When You Inform Women, You Transform Lives","Paige Alexander"
"QIr_eNVtJ58","How to Find Creativity and Purpose in the Face of Adversity | Suleika Jaouad | TED","How to Find Creativity and Purpose in the Face of Adversity","Suleika Jaouad"
"zJcYAqNfgtA","How to Close the Authority Gap | Mary Ann Sieghart | TED","How to Close the Authority Gap","Mary Ann Sieghart"
"vmxHUiiHgNk","How to Lead With Radical Candor | Kim Scott | TED","How to Lead With Radical Candor","Kim Scott"
"xZT8cNQCq2s","How to Bridge Political Divides, from Two Friends on Opposing Sides | Samar Ali & Clint Brewer | TED","How to Bridge Political Divides, from Two Friends on Opposing Sides","Samar Ali & Clint Brewer"
"WXosPmTQq4o","The Billion-Dollar Problem in Education | Tanishia Lavette Williams | TED","The Billion-Dollar Problem in Education","Tanishia Lavette Williams"
"DL8_WHr9COs","How Business Can Improve the World, Not Just the Bottom Line | Esha Chhabra | TED","How Business Can Improve the World, Not Just the Bottom Line","Esha Chhabra"
"TkpyR9VBwTs","How Sci-Fi Informs Our Climate Future — and What to Do Next | Zainab Usman | TED","How Sci-Fi Informs Our Climate Future — and What to Do Next","Zainab Usman"
"H6MVJm9ElMA","How AI and Democracy Can Fix Each Other | Divya Siddarth | TED","How AI and Democracy Can Fix Each Other","Divya Siddarth"
"iyabl4dlxbY","A Meditation on Rumi and the Power of Poetry | Leili Anvar | TED","A Meditation on Rumi and the Power of Poetry","Leili Anvar"
"g2pVB9Ci5pI","What’s the Point of Digital Fashion? | Karinna Grant | TED","What’s the Point of Digital Fashion?","Karinna Grant"
"kFDaG9pAA1w","How Clicking a Single Link Can Cost Millions | Ryan Pullen | TED","How Clicking a Single Link Can Cost Millions","Ryan Pullen"
"IGi948nVqlU","How Poop Turns Into Forests | Ludmila Rattis | TED","How Poop Turns Into Forests","Ludmila Rattis"
"IIT29JDuMXs","Can Nanoparticles Help Fight Hunger? | Christy L. Haynes | TED","Can Nanoparticles Help Fight Hunger?","Christy L. Haynes"
"MjpO66YdP2s","TED Is 40 — Here’s How It All Started | Chris Anderson and Richard Saul Wurman | TED","TED Is 40 — Here’s How It All Started","Chris Anderson and Richard Saul Wurman"
